SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.833817523,52,3,1775,6670.221237392844,9,1,0,0,1
0,0.115449298,58,0,0.302766493,5168,8,0,2,0,0
0,0.048296934,33,0,0.298422713,3169,5,0,0,0,0
0,0,50,0,0.116387005,2800,3,0,0,0,0
0,0.535700773,53,0,0.257731959,3200,5,0,0,0,0
0,0.061019214,68,0,0.425154639,4849,22,0,3,0,0
0,0.028957868,79,0,33,6670.221237392844,8,0,0,0,0
0,0.24808253,42,0,0.554657873,6064,14,0,2,0,1
0,0.466233349,58,0,0.248041775,7276,9,0,1,0,0
0,0.03402339,73,0,59,0,3,0,0,0,0
0,0.285888184,56,0,1954,6670.221237392844,2,1,1,0,0
0,0.026327301,63,0,0.620344703,16593,25,0,15,0,1
0,0.027387166,66,0,0.215233594,5500,19,0,0,0,1
0,0.195218007,69,0,0.305268595,9679,14,0,2,0,0
0,0.047298818,55,0,0.308497977,4200,4,0,1,0,0
0,0.317692206,42,0,2511,6670.221237392844,12,0,2,0,1
0,0.443429824,65,0,0.541614596,4000,6,0,1,0,0
0,1.014855021,42,2,0.782304424,4000,9,0,2,0,2
0,0,36,0,0.318480434,3500,5,0,1,0,3
0,0.293413174,24,0,0.027630805,1700,3,0,0,0,0
0,0.021933853,65,0,0.196030416,7758,20,0,1,0,0
0,0.145396279,42,0,0.416912675,10500,9,0,3,0,1
0,0.141212358,50,0,0.133594475,9700,7,0,2,0,3
0,0.048759962,41,0,1931,6670.221237392844,9,0,2,0,2
0,0.009066134,59,0,0.044401544,517,11,0,0,0,0
1,0.016190925,61,0,0.988441112,3200,9,0,3,0,0
0,0.544159544,50,0,0.464614154,2500,10,0,0,0,0
1,0.982229402,51,0,4865,6670.221237392844,13,0,2,0,0
0,0.009222406,29,0,0.229180546,1500,8,0,0,0,0
0,0.200229759,51,0,0.451069969,4158,5,0,1,0,2
0,0.024007569,67,0,0.229922397,5540,12,0,1,0,0
0,0.006111017,79,0,0.412326897,5126,7,0,2,0,0
0,0.029555194,45,0,0.185319606,13500,7,0,2,0,3
0,0.018730806,64,0,0.07622812,7083,13,0,0,0,0
0,0.217342316,54,0,2435,6670.221237392844,7,0,2,0,1
1,0.9999999,42,0,0.633788038,1905,3,1,0,1,0
0,2.170965552,52,1,0.445726372,10400,18,0,1,0,1
0,0.045735259,69,0,62,6670.221237392844,3,0,0,0,0
0,0.323825689,88,0,0.458424508,2741,7,0,2,0,0
0,0.008319502,70,0,3509,6670.221237392844,7,0,1,0,0
0,0.273893153,45,0,0.468005488,8016,10,0,2,0,1
0,0.061206104,65,0,105,6670.221237392844,12,0,0,0,0
0,0.087093689,46,1,1645,6670.221237392844,12,0,1,0,0
0,0.035078982,79,0,0.004951909,10500,8,0,0,0,0
0,0.004650946,41,0,0.000821018,2435,5,0,0,0,1
0,0.194340283,47,0,0.339063322,5700,4,0,1,0,4
0,0.012868049,55,0,0.515496901,5000,26,0,2,0,2
0,0.480536913,45,0,0.732542819,8348,6,0,4,0,1
0,0.153868113,55,0,0.265108072,4533,16,0,0,0,0
0,0.023197911,59,0,0.429526243,5086,6,0,2,0,0
0,0.326714432,66,1,2756,6670.221237392844,8,0,1,0,0
0,0.099977783,36,0,0.24815037,5000,8,0,1,0,1
0,0.705465223,40,1,0.62391087,7000,14,0,1,0,2
0,0.125394778,64,0,0.445389523,5172,19,0,1,0,0
0,0.013663882,57,0,3216,6670.221237392844,9,0,2,0,0
0,0.340261074,46,0,0.54789121,7610,11,0,3,0,2
1,2.297612046,42,1,0.806048488,4000,8,2,1,4,0
0,0.35497683,48,0,0.503332445,3750,6,0,2,0,0
0,0.008683434,67,0,0.40139965,4000,8,0,2,0,2
0,0.984308131,41,1,0.180372558,2200,3,0,0,0,3
0,0.079996445,49,0,1674,6670.221237392844,7,0,2,0,0
0,0.035812423,58,0,0.263144738,12000,12,0,1,0,1
0,1.832335329,56,0,38,0,0,1,0,0,0
0,0.112968201,40,0,0.375495721,4790,6,0,2,0,0
0,0.52937284,30,0,0.537881385,2916,7,0,1,0,0
0,0.077166335,31,0,0.525882756,5833,11,0,2,0,0
0,0.370627566,49,0,0.207368764,9200,12,0,2,0,2
0,0.276786233,41,0,0.069208646,10778,3,0,0,0,2
0,0.344258652,39,0,0.463873557,3985,8,0,1,1,3
0,0.019672844,29,0,513,6670.221237392844,7,0,0,0,0
0,0.024141833,30,0,0.319342031,1762,7,0,0,0,0
0,0.9999999,59,0,7,6670.221237392844,4,0,0,0,0
0,0,43,0,0.476304739,5000,7,0,0,0,0
0,0.883599294,36,0,0.478250837,17333,12,0,2,0,0
0,0.354243542,50,0,3188,6670.221237392844,6,0,1,0,0
0,0.034235488,34,0,0.589886437,4666,14,0,1,0,0
0,0.981061052,40,5,0.166201243,11100,4,1,0,1,0
0,0.9999999,71,1,0,6670.221237392844,0,0,0,0,0
0,0.27197635,71,0,0.018596281,5000,2,0,0,0,0
0,0.094113236,29,0,0.464845052,3000,7,0,0,0,0
0,0.692707639,43,0,840,6670.221237392844,4,0,0,0,0
0,0.103549412,42,0,0.474276962,11098,20,0,3,0,1
0,0.024151456,80,0,0.988125,4799,10,0,2,0,0
0,0.951580646,54,1,3253,6670.221237392844,17,0,0,0,0
1,0.9999999,50,1,0.073769581,9000,3,1,0,1,0
0,0.681243959,47,0,0.679899274,6750,9,0,3,0,2
0,0,54,0,2210,6670.221237392844,15,0,1,0,0
0,0.058036229,57,0,44,6670.221237392844,3,0,0,0,0
0,0.034465518,72,0,31,6670.221237392844,1,0,0,0,0
1,0.507885252,43,2,0.427680725,17000,14,0,3,0,2
0,0,45,0,0.396408073,5400,6,0,2,0,3
0,0.160288327,63,0,0.151761518,10700,7,0,2,0,1
0,0.052627486,48,0,1376,1,17,0,3,0,2
0,0.67489406,52,1,0.6165786,9083,26,1,2,0,1
0,0.086026114,72,0,0.42927389,6100,12,0,2,0,0
0,0.066462236,40,0,0.070142904,9166,4,0,0,0,1
0,0.27444146,60,0,0.317325118,5517,6,0,1,0,0
0,0.056632868,40,0,0.395520896,5000,5,0,1,0,0
0,0.10551114,54,0,0.299077077,4008,16,0,1,0,3
0,0.194218319,30,0,0.129247749,3442,8,0,0,0,0
0,0.001511044,44,0,0.334862385,5013,8,0,1,0,1
0,0.015849992,62,0,0.025664528,12000,16,0,0,0,0
0,0.464019746,52,0,0.560390266,8916,15,0,3,0,4
0,0.590515189,26,0,0.206396802,2000,7,0,0,0,1
0,0.197220558,82,0,0.206432161,9949,14,0,2,0,0
0,0.981648138,44,0,0.507761115,3800,8,0,1,0,2
0,0.01501825,86,0,27,6670.221237392844,15,0,0,0,0
0,0.99110089,32,0,0.4098267,5250,3,0,1,0,0
0,0.409493561,44,0,4.389221557,333,6,0,1,0,2
0,0.9999999,71,0,0.148089675,3166,2,2,0,0,0
0,0.262217855,52,1,0.244055753,10976,6,0,1,0,3
0,0.174729095,55,0,0.559950227,11250,12,0,3,0,2
0,0.9999999,86,0,0.230953522,4173,5,0,0,0,0
0,8.37E-06,75,0,1813,6670.221237392844,11,0,2,0,0.7572222678605657
0,0.083748414,46,0,0.363474783,4500,6,0,1,0,0
0,0.000128197,52,0,0.302374011,2400,6,0,1,0,1
0,0.085617417,40,0,0.125452838,7452,7,0,0,0,3
0,0.012140954,76,0,563,6670.221237392844,7,0,0,0,0
0,0.9999999,22,0,0,6670.221237392844,0,0,0,0,0
0,0.143621409,75,0,0.1517067,8700,4,0,1,0,0
0,0.916805324,50,0,0.398816234,3547,8,0,1,0,2
1,0.005449223,63,0,0.482445943,4300,21,0,1,0,0
0,0.005947619,70,0,0.769160998,2204,12,0,1,0,0
0,0.311387544,52,1,0.541862426,8300,9,0,3,0,1
0,0.038941112,62,0,0.350402341,4100,13,0,2,0,0
0,0.187903335,59,0,0.685766535,3280,13,0,1,0,0
0,0.288496598,39,0,0.045614703,10500,4,0,0,0,0
0,0.35324566,58,0,0.3047649,6358,12,0,1,0,0
0,0.174866492,30,0,0.080390178,5945,3,0,0,0,3
0,0.206938057,57,0,0.530264711,5930,9,0,1,0,0
1,0.330167555,62,0,0.593351662,4000,8,0,2,0,0
0,0.156354152,59,0,2256,6670.221237392844,8,0,1,0,0
0,0.125729893,49,0,0.751112831,5166,18,0,1,0,4
0,0.089328279,41,0,0.34755366,7500,13,0,2,0,3
0,0.065267109,61,0,0.407553859,7333,16,0,1,0,1
0,0.385911633,56,0,0.360363964,10000,10,0,1,0,1
0,0.126880939,67,0,0.32395357,2842,6,0,1,0,1
0,0.9999999,40,0,0.038037775,3811,0,1,0,0,0
0,0.746253746,23,0,0.130773845,3333,2,0,0,0,0
0,0.098241071,66,0,0.700362237,8833,9,0,3,0,0
0,0.496746164,53,0,0.524381625,4244,27,0,1,0,4
0,0.580978635,39,0,0.099053489,4542,4,0,0,1,0
0,0.9999999,43,0,0,4583,7,0,0,0,0
0,0.933843532,59,2,1325,6670.221237392844,9,1,0,0,0
0,0.975282288,43,0,0.356082196,6666,10,0,1,0,1
0,0.141611218,63,0,0.354596147,11835,8,0,2,0,1
0,0.137508442,53,0,0.585551331,4470,26,0,2,0,4
0,0.334149577,28,1,816,6670.221237392844,10,0,0,0,0
0,0,55,0,0.292964757,22500,9,0,4,0,0
0,0.778922832,54,0,0.313336904,5600,5,0,1,0,0
0,0.306779475,45,0,3029,6670.221237392844,8,0,1,0,1
0,0.084970028,44,0,0.466766617,2000,4,0,1,0,1
0,0,59,0,6412,6670.221237392844,5,0,2,0,0
0,0.2218542,47,0,0.283671633,10000,8,0,1,0,0
0,0.011252567,82,0,0.065409883,3500,11,0,1,0,0
0,0.14741074,32,1,0.506999067,7500,9,0,2,0,0
0,0.045316122,34,0,0.377511244,3334,6,0,1,0,1
0,0.9999999,62,0,0,5000,2,0,0,0,1
0,0.134686531,56,0,0.158385568,6540,7,0,1,0,2
0,0,58,0,1486,6670.221237392844,7,0,1,0,0
0,0.001706134,36,0,0.260096719,7650,8,0,2,0,4
0,0.017894266,53,0,0.005427021,3500,2,0,0,0,0
0,0.25265028,54,0,0.174519012,6600,8,0,1,0,4
0,0.365967266,38,0,0.716819699,4791,4,0,2,0,0
0,0,65,0,0,6670.221237392844,3,0,0,0,0
0,0.02887564,78,0,0.0089982,5000,8,0,0,0,1
0,0.01532571,89,0,47,6670.221237392844,8,0,0,0,0.7572222678605657
0,0.019035627,29,0,0.528988405,2500,7,0,2,0,0
0,0.076223245,60,0,0.059660038,9000,9,0,0,0,2
0,0.870194794,67,0,0.180161943,2963,2,0,0,0,0
1,0.875984571,78,2,0.484740951,2817,9,3,0,0,0
0,0.08836377,59,0,0.283562192,7500,9,0,1,0,0
0,0.120915283,72,0,0.40314441,5151,17,0,2,0,0
0,0.01749838,81,0,583,6670.221237392844,3,0,1,0,0.7572222678605657
0,0.044165747,84,0,0.012797441,5000,9,0,0,0,0
0,0.266675167,27,0,0.334961051,8600,27,0,2,0,0
0,0.032999507,65,0,1497,6670.221237392844,8,0,1,0,0.7572222678605657
0,0.201423886,30,0,0.608397601,3500,7,0,1,0,2
0,0.012376424,55,0,4,6670.221237392844,6,0,0,0,0
0,0.015492254,26,0,16.5,1,3,0,0,0,0
0,0.640784416,66,0,0.31956575,12250,25,0,0,0,0
0,0.180244549,49,0,0.245068611,4663,6,0,0,0,2
0,0.291175094,47,0,354,6670.221237392844,6,0,0,0,0
0,0.750658472,56,0,1.1436505,2700,5,0,1,0,0
0,0.148798957,37,0,0.204101669,9166,7,0,1,0,3
0,0.129782839,44,0,0.640307523,1820,14,0,1,0,2
0,0.167092365,49,0,0.785879928,3880,23,0,3,0,0
0,0.031586282,63,0,1655,6670.221237392844,5,0,1,0,0
0,0.011535438,67,0,0.318656564,9765,16,0,1,0,0
0,0.094212083,46,0,0.343731254,5000,4,0,1,0,0
1,0.340696903,48,0,0.536212914,4583,6,1,1,2,0
0,0.487987411,49,0,0.724888807,10791,13,0,2,0,0
0,0.376336436,56,0,2821,6670.221237392844,15,0,3,0,2
0,0.256268593,57,0,0.26140945,6200,6,0,1,0,0
0,0.109668345,48,0,0.340159124,7666,15,0,2,0,3
0,0.063028192,71,0,0.009117551,3070,5,0,0,0,0
1,1.048293089,51,0,0.198844701,4500,8,1,0,1,0
0,0.03017068,44,0,15,6670.221237392844,3,0,0,0,0
0,0,75,0,5811,6670.221237392844,22,0,2,0,0
0,0.609721295,37,0,0.659283187,6500,24,0,1,0,4
0,0.002477832,53,0,0.418096984,6000,13,0,1,0,2
0,0,48,0,0,6670.221237392844,6,0,0,0,0
0,0.029467776,54,0,0.24285936,12883,13,0,3,0,0
0,0.40022609,64,0,0.252106842,7000,18,0,1,0,3
0,0,55,0,355,6670.221237392844,4,0,1,0,0
0,0.510591527,39,2,1.102025122,3900,11,3,2,3,2
0,0.012218282,53,1,0.249011076,5055,15,0,2,0,0
0,0.018981019,22,0,0,1600,1,0,0,0,0
0,0.290914956,59,0,0.277588168,3515,9,0,1,0,1
0,0.867306635,73,0,0.540229885,2000,5,0,1,0,0
0,0.058011735,38,0,0.008396641,2500,5,0,0,0,0
0,0.024039637,77,1,181,6670.221237392844,8,0,0,0,2
0,0.54055657,78,0,0.535802469,2834,17,0,1,0,0
0,0.077864727,69,0,0.237457612,11500,12,0,2,0,1
0,0.9999999,36,0,0.039648336,5800,1,1,0,0,3
0,0.047428262,53,0,0.342051567,5390,12,0,2,0,1
0,0.701858453,41,2,0.229560792,9038,15,0,0,0,0
0,0.346144619,46,0,0.159330298,52500,24,0,2,0,0
0,0.525881348,41,1,4646,6670.221237392844,9,0,1,0,0
0,0.001360086,64,0,2.088227943,4000,14,0,3,0,0
0,0.000424974,69,0,0.139819076,6300,14,0,0,0,1
0,0.467118261,78,0,0.524317122,1500,9,0,0,0,0
0,0.842862855,47,0,0.177864275,17726,7,0,2,0,4
1,0.924430228,43,0,0.016424661,4200,2,0,0,0,0
0,0.002087131,79,0,1,6670.221237392844,9,0,0,0,0
0,0.400407913,44,0,0.227359329,7872,9,0,0,0,3
0,0.054695918,55,2,0.720727927,10000,11,0,3,0,2
0,0.050189405,71,0,0.162902629,2700,25,0,0,0,0
0,0,67,0,685,6670.221237392844,9,0,1,0,0.7572222678605657
0,0.411171434,42,0,0.550064277,7000,10,0,2,0,2
0,0.261328866,41,2,0.251487154,7900,22,0,2,0,0
0,0.004167738,76,0,0.028962188,8700,14,0,0,0,0
1,0.517572518,53,1,0.304592315,3200,11,0,0,0,1
0,0,41,1,0.276644863,7796,8,0,1,0,0
1,0.9999999,55,0,1668,6670.221237392844,2,5,2,0,0
0,0.175265315,29,0,0.28528827,3017,9,0,0,0,1
0,0.141514216,29,0,0.034062319,5166,11,0,0,0,1
0,0.052273693,46,0,0.243929239,9100,5,0,1,0,0
0,0.056919602,63,1,0.225176371,18993,17,0,2,0,0
0,0.02179782,47,0,0.368610158,6122,6,0,1,0,0
0,0.761086931,29,1,0.061990463,6500,6,0,0,0,0
0,0.124487551,66,0,0.082039911,450,2,0,0,0,1
0,0.064875788,36,0,0.25254949,5000,6,0,1,0,0
0,0.066479864,37,0,17.5,1,6,0,0,0,0
0,0.35097686,35,0,1.594189316,3200,7,0,1,0,0
0,0.034556532,49,0,0.285168121,10200,5,0,2,0,2
0,0.072630787,82,0,0.160016287,2455,6,0,0,0,1
0,0.13174777,45,0,0.333546633,6250,12,0,2,0,0
0,0.908389433,40,1,0.167183282,10000,10,0,0,0,3
0,0.128706063,61,0,0.790268829,4500,24,0,4,0,0
0,0.74876451,50,1,0.307825623,7500,8,0,1,0,0
0,0.01320593,43,0,12,6670.221237392844,3,0,0,0,0
0,0.046211783,62,0,0.236809599,17000,11,0,3,0,0
0,0.067019445,32,0,0.290665176,10733,10,0,1,0,0
0,0.181922557,63,0,0.68951049,5004,15,0,3,0,2
1,0.355553704,38,0,0.506248959,6000,11,0,1,0,0
0,0.047544431,52,0,0.370543152,3000,4,0,1,0,1
0,0.262105381,45,1,0.108641975,2834,12,0,0,0,0
0,0.114986418,35,0,2713,6670.221237392844,12,0,1,0,0
0,0.013673871,59,0,0.198214629,10417,16,0,1,0,1
0,0.032323451,57,0,0.225212745,5052,8,0,1,0,1
0,0.002435107,56,0,941,6670.221237392844,8,0,1,0,2
0,0,69,0,5,6670.221237392844,3,0,0,0,0.7572222678605657
0,0.326557814,25,0,0.019903912,1456,3,0,0,0,1
0,0.373087564,43,0,2382,6670.221237392844,8,0,0,0,0
0,0.851029794,27,1,1020,6670.221237392844,8,0,0,0,3
0,0.119542657,75,0,0.629709365,3715,17,0,2,0,1
0,0.284658725,51,0,3975,6670.221237392844,9,0,1,0,0
0,0.015547218,69,0,0.188335189,7183,11,0,2,0,0
0,0.653893147,43,0,0.64308398,5667,10,0,2,0,2
0,0.00919977,58,0,0.294918078,3600,3,0,1,0,1
0,0.01987674,74,0,0.218464157,4700,5,0,1,0,0
0,0.011016483,65,0,0.103390035,8288,6,0,1,0,0
0,0,32,0,0,1752,1,0,0,0,1
0,0.165376022,47,0,0.326133333,7499,8,0,1,0,0
0,0.02965144,75,0,0.836095764,542,14,0,0,0,0
1,0.425135764,46,1,0.350275808,5075,10,0,1,0,1
0,0,83,0,0,1998,4,0,0,0,0
0,0.12086709,32,0,0.597582038,2894,10,0,1,0,1
0,0.394379259,47,0,0.842421011,7500,11,0,3,0,0
0,0.9999999,71,0,0.258726003,4583,4,0,2,0,0
0,3825,75,0,0.031509121,3617,1,0,0,0,0
0,0.014474567,81,0,539,6670.221237392844,11,0,1,0,0
0,0.053961794,51,0,4203,6670.221237392844,6,0,1,0,0
0,0.336974871,61,0,0.658894071,1500,15,0,1,0,0
0,0,55,1,0.097214161,3445,7,0,0,0,0
0,0.084636538,59,0,0.435011816,5500,8,0,1,0,0
0,0.021298394,60,0,1303,0,7,0,1,0,0
0,0.11617067,33,1,0.190968632,2900,9,0,0,0,1
0,0.9999999,33,1,0.262818446,3100,3,0,0,0,0
0,0.116573124,59,1,0.205720323,13250,11,0,1,0,1
0,0.888340226,35,0,0.095772217,4635,10,0,0,0,0
1,0.9999999,28,1,0.252291576,2290,5,2,0,0,1
1,0.228545114,49,4,771,6670.221237392844,11,0,0,1,3
0,0,57,0,0.057581574,4167,2,0,0,0,0
0,0.04387463,40,0,0.058794121,10000,12,0,0,0,0
0,0,43,0,0.905581783,3600,6,0,2,0,3
0,0.593306179,62,3,0.532123681,5400,12,0,1,0,0
0,0.339288095,34,0,5.560554931,2666,5,0,3,0,0
0,0.197696382,80,0,2363,6670.221237392844,9,0,1,0,1
0,0.104065886,59,1,4332,6670.221237392844,13,0,2,0,2
0,0.09960653,60,0,0.204233465,20833,5,0,2,0,0
0,0.00090905,90,0,118,6670.221237392844,1,0,0,0,0.7572222678605657
0,0.046367852,61,0,0.027358906,25000,11,0,0,0,0
0,0.026652821,52,0,730,6670.221237392844,3,0,1,0,0
0,0.076653457,32,0,0.249700011,9166,16,0,2,0,0
0,0.841087826,53,2,0.25861931,12500,8,0,2,0,1
0,0.9999999,49,1,0.449238579,4333,2,0,2,0,2
0,1.021395721,54,1,0.263978002,12000,4,0,2,0,0
0,0.065442021,57,0,0.595280944,5000,25,0,1,0,2
0,0.030532934,56,0,0.332720377,8700,13,0,1,0,0
0,0.760035816,33,1,0.3860025,5600,5,0,1,0,0
0,0.9999999,31,0,0.47697251,2800,7,0,1,0,0
0,0.9999999,70,0,1425,6670.221237392844,3,0,1,0,0
0,0.190349539,45,0,0.518413598,6000,16,0,2,0,0
0,0.565164282,44,1,0.815925728,5600,9,0,1,0,0
0,0.049744453,62,0,1853,6670.221237392844,4,0,1,0,0
0,0.50732765,47,0,0.778290567,5416,11,0,1,0,2
0,0.053450173,38,0,0.795083877,8583,24,0,3,0,0
0,0.180001412,40,0,0.190393393,4600,7,0,1,0,1
0,0.034938062,79,0,0.006268437,8135,3,0,0,0,0
0,0.444014631,48,0,0.756322625,2925,10,0,2,0,1
0,0.011786206,75,0,0.06332489,7500,9,0,0,0,0
0,0.011679691,83,0,0.04797891,5689,7,0,0,0,0
0,0.020263965,79,0,0.001236943,7275,3,0,0,0,0
0,0,54,0,2594,6670.221237392844,8,0,1,0,0.7572222678605657
0,0.018484124,70,0,0.011141266,7000,6,0,0,0,0
0,0.006992412,67,1,0.000967638,9300,5,0,0,0,0
0,0.9999999,51,0,0.403690888,2600,3,0,0,0,0
0,0,49,2,1993,0,8,0,1,0,2
0,0.124420188,63,0,0.74569234,4816,14,0,2,0,0
0,0.365881228,40,0,700,6670.221237392844,6,0,0,0,0
0,0.364317841,27,0,0.102317694,1768,4,0,0,0,0
0,0.141329614,61,0,0.511090284,3200,8,0,1,0,1
0,0.044371571,48,0,1939,0,4,0,1,0,3
1,0.661004193,30,0,0.147498505,5016,7,0,0,0,1
0,0.045977011,24,0,0.774086379,300,2,0,0,0,0
0,0.408340264,39,1,0.550808944,5500,11,0,3,0,1
0,0.186554536,40,0,2284,6670.221237392844,6,0,1,0,0
0,0.050999981,66,0,0.567095588,9791,11,0,3,0,2
0,0.069243675,67,0,685,6670.221237392844,17,0,0,0,0
0,0.137250685,57,0,79,6670.221237392844,7,0,0,0,0
0,0.583731772,63,1,2394,6670.221237392844,7,0,0,0,1
0,0.817672744,48,0,0.194422468,15167,11,0,2,0,0
0,0.718865623,65,0,0.821506459,5960,12,0,2,0,0
0,0.206986201,39,0,0.143285671,10000,8,0,0,0,1
0,0.607859804,43,0,0.217580677,5050,4,0,0,0,1
0,0,32,0,0.210211841,3681,5,0,0,0,0
0,0.058968204,46,0,0.356206416,3584,7,0,1,0,2
1,0.849551857,62,1,0.395393474,4167,21,0,0,0,0
0,0.175660811,64,0,0.025290613,24000,5,0,0,0,0
0,0.048502338,64,0,0.037584966,2500,5,0,0,0,0
0,0.525557529,42,1,3168,6670.221237392844,8,0,2,0,0
1,0.746849467,55,2,0.313947504,3885,10,0,0,1,0
1,0.415536529,49,1,0.212504869,5133,11,1,0,0,2
0,0.9999999,56,0,0.368753288,1900,6,0,0,0,0
0,0.195785383,42,0,0.133896061,12083,10,0,0,0,2
1,1.188270576,42,1,0.197392924,536,2,1,0,0,4
0,0.074707636,62,0,910,6670.221237392844,12,0,1,0,0
0,0.191680832,68,0,0.678330417,4000,8,0,2,0,0
0,0.9999999,35,0,232,6670.221237392844,1,0,0,0,0
0,0.999939748,28,1,1347,6670.221237392844,8,0,0,0,0
0,0.267158971,53,0,0.450447059,10624,14,0,2,0,0
0,0.196839474,42,0,0.343862455,2500,7,1,0,0,1
0,0.9999999,49,1,0.447248655,7250,7,0,1,3,0
0,0,58,0,3149,6670.221237392844,6,0,1,0,0
0,0.00539851,63,0,7,6670.221237392844,9,0,0,0,0.7572222678605657
0,0.030135276,57,0,0.297160842,15250,12,0,2,0,1
0,0.135620158,41,0,0.281595467,18000,8,0,2,1,1
0,0.077270563,77,0,1.187906047,2000,17,0,2,0,0
0,0.218842805,66,0,0.585977073,3750,27,0,0,0,1
0,0.026326417,55,0,0.314987621,5250,11,0,0,0,0
0,0.450904142,46,0,0.334095129,7000,6,0,1,0,1
0,0.144933404,39,0,0.290322581,2200,6,0,0,0,2
0,0.101593583,61,0,0.312315982,18000,8,0,3,0,0
0,0.245378098,56,2,1571,6670.221237392844,8,0,1,0,0
0,0.067637128,46,2,0.244672985,14876,17,0,2,0,3
0,0.218520986,23,0,0.010011123,898,3,0,0,0,0
0,0.020907208,43,1,0.205698575,4000,11,0,0,0,2
0,0.323400005,57,0,0.270746644,25473,18,0,2,0,1
0,0.109634551,47,0,0.003181336,6600,1,0,0,0,0
0,0.016519716,54,0,0.076697892,3415,9,0,0,1,0
0,0.725854229,63,0,0.94337227,3937,7,0,2,0,0
0,0.254706804,44,1,5581,6670.221237392844,17,0,1,0,3
0,0.275266385,48,0,0.351092701,7000,16,0,1,0,1
0,0.963725148,64,0,0.533517623,4340,6,0,1,0,0
0,0.498678825,33,0,0.122288879,4333,4,0,0,0,1
0,0.140701431,69,0,233,6670.221237392844,10,0,0,0,0
0,0.09297624,88,0,128,6670.221237392844,2,0,0,0,0
0,0.143544923,68,0,0.021298883,2863,3,0,0,0,0
0,0.259459653,62,0,0.182365409,11794,10,0,1,0,0
0,0.152538266,48,0,0.361194931,3313,5,0,1,0,2
0,0.009071213,53,0,0.200723194,13550,10,0,1,0,2
0,0.229495531,46,0,0.325573954,12500,11,0,1,0,2
1,0.588918504,43,1,1.04652713,7500,15,0,2,0,1
0,0.088743913,72,0,289,6670.221237392844,19,0,0,0,0
1,0.832222403,38,1,0.0536,3749,7,0,0,0,0
0,0.042847673,36,0,806,6670.221237392844,7,0,0,0,0
0,0.325715584,60,1,0.303738769,10350,8,0,1,0,0
0,0.026332602,73,0,0.00271581,10309,7,0,0,0,0
0,0.001807803,67,0,4.793478261,183,12,0,1,0,0
0,0.021529081,56,0,0.009141551,7000,10,0,0,0,3
0,0.056494351,40,0,0.085782843,3333,2,0,0,0,0
0,0.001376021,53,0,1626,6670.221237392844,6,0,1,0,0
0,0.375504611,34,0,0.105278944,3333,4,0,0,0,0
0,0,45,0,0.068325693,4580,4,0,0,0,0
0,0.104923427,50,0,3085,6670.221237392844,7,0,2,0,0
0,0.492059098,52,0,0.344913772,4000,4,0,1,0,0
0,0.079194526,32,0,0.245971062,8500,15,0,1,0,1
0,0.021029103,74,0,0.012719564,3301,10,0,0,0,1
0,0.023704688,57,0,0.170956466,9440,11,0,2,0,0
0,0.69944755,63,1,0.870522511,6085,9,0,2,0,1
0,0.055770492,53,0,2.196274421,2200,13,0,2,0,0
0,0,58,0,0.589482104,5000,12,0,2,0,0
0,0.111484137,30,0,0.150795655,3958,10,0,0,0,0
0,0.020561579,78,0,30,6670.221237392844,4,0,0,0,0
0,0.074559551,43,0,0.582178756,11042,16,0,4,0,3
0,0.143942803,46,3,0.310679612,7003,6,0,2,0,4
0,0.665231643,51,0,0.382799832,16650,28,0,3,0,0
0,0.498937633,32,2,0.448183939,3000,4,0,0,0,2
0,0.9999999,23,0,4,6670.221237392844,1,0,0,0,0.7572222678605657
0,0.318381807,33,0,0.411323585,5333,7,0,1,0,0
0,0.111709475,55,0,0.313136132,12575,11,0,2,0,2
0,0.26997674,59,0,1601,6670.221237392844,9,0,1,0,0
0,0.115079706,30,0,0.372156961,4000,23,0,2,0,0
0,0.256665472,49,0,0.679100173,5200,23,0,1,0,2
0,0.510738197,46,0,0.239420935,3591,5,0,1,0,0
0,0.049530031,51,0,0.09680823,3790,2,0,0,0,0
0,0.189620008,35,0,0.386602233,6000,12,0,3,0,0
0,0.073782929,35,0,0.467633092,4000,12,0,2,0,0
0,0.037147679,65,0,0.490503166,3000,13,0,1,0,0
0,0.629281153,33,1,0.472624466,7250,13,0,2,1,3
0,0.244084646,45,0,0.51508082,6000,9,0,2,0,1
0,0.022790884,62,0,0.233680227,3170,11,0,1,0,0
1,0.9999999,63,2,0.614247032,4800,5,3,3,0,0
0,0.953289051,36,1,0.262044171,9734,10,0,2,0,1
0,0.139187233,39,0,1479,6670.221237392844,7,0,1,0,0.7572222678605657
0,0.202212236,33,0,0.325160676,4200,7,0,1,0,3
0,0.098676055,39,0,0.315823606,3083,8,0,2,0,0
0,0.714852457,45,0,0.422023114,7700,10,0,1,0,3
0,0.011294015,68,0,705,6670.221237392844,12,0,1,0,0.7572222678605657
0,1.299003322,30,1,0.003357753,3275,1,0,0,0,1
0,0.112870297,54,0,0.446243695,11300,5,0,2,0,3
0,0.04351365,62,0,0.173291335,20000,14,0,1,0,1
